sim_id,cell,domain,provider,task_id,caller,outcome,source,evidence,quote
13fb2852-8d7b-41f8-a057-b0c647c92828,hi_airline_openai_xhigh,airline,openai,48_hi_identity,female,fail,judge,"Agent's masculine first-person forms “कर लेता हूँ” and “बताऊँगा” agree with the known male agent. However, in “बुकिंग की विवरण और समय”, the genitive marker “की” does not agree with the masculine noun “विवरण”/“समय”. A native phrasing would be “आपकी बुकिंग का विवरण और समय” or “आपकी बुकिंग के विवरण और समय”.",बुकिंग की विवरण और समय
6a40aabd-96b7-4d32-aa70-6a2eeb495d7d,hi_airline_openai_xhigh,airline,openai,28_hi_identity,female,fail,judge,"Agent self-reference uses a gendered participial construction, but the masculine agreement ending is incomplete/incorrect. A male speaker would naturally say: ""मैं आपकी बात समझ गया"".",समझ गय
516f8014-627f-4f9c-abe1-21ce0c81eaa3,hi_retail_gemini_high,retail,gemini,107_hi_identity,female,pass,judge,,
b1df0682-2f55-4034-bbb6-1f7f65a1a87c,hi_airline_openai_xhigh,airline,openai,12_hi_identity,female,pass,judge,,
23b7b3bf-2141-4912-ac73-1ac7895089aa,hi_retail_gemini_high,retail,gemini,22_hi_identity,male,pass,judge,,
9b3dac65-046a-43a9-91c7-a5a737300c62,hi_retail_gemini_high,retail,gemini,74_hi_identity,male,pass,judge,,
f78aec03-68ff-4c14-af9b-5ba4b3a2ef80,hi_retail_gemini_high,retail,gemini,52_hi_identity,female,pass,judge,,
08990d24-78f7-4136-b525-6ca44b04c56e,hi_airline_openai_xhigh,airline,openai,8_hi_identity,female,pass,judge,,
4334a912-0ca5-4d99-bd5a-07990f6b58aa,hi_airline_gemini_high,airline,gemini,11_hi_identity,male,pass,judge,,
7ffb1975-1827-4705-83c8-9ef9538c0dfa,hi_airline_openai_xhigh,airline,openai,39_hi_identity,female,pass,judge,,
f1d35f51-43ea-43c0-8f34-09023c2e76c5,hi_retail_gemini_high,retail,gemini,39_hi_identity,female,pass,judge,,
2368d219-3850-410e-a93d-e8e1ca280720,hi_airline_gemini_minimal,airline,gemini,23_hi_identity,male,pass,judge,,
61e479d2-fa78-469b-99e1-52e071651004,hi_airline_gemini_minimal,airline,gemini,15_hi_identity,male,fail,judge,"""विधि"" स्त्रीलिंग है, इसलिए possessive agreement ""आपकी"" होना चाहिए। प्राकृतिक phrasing: ""आपकी मूल भुगतान विधि"" या masculine noun के साथ ""आपके मूल भुगतान माध्यम""। बाकी gendered forms जैसे ""बुकिंग बदल दी गई"", ""रुकने वाली इकोनॉमी फ्लाइट"", और male agent self-reference ""कर सकता हूँ"" सही हैं।",आपके मूल भुगतान विधि
50181384-2684-40c3-9860-8b5872f768bc,hi_airline_gemini_minimal,airline,gemini,10_hi_identity,male,pass,judge,,
629f1599-48de-4238-b7e2-41dcec3b6e2d,hi_airline_gemini_high,airline,gemini,32_hi_identity,male,pass,judge,,
cb9e3b24-4d02-4950-bfb7-e37eb3f99931,hi_airline_gemini_high,airline,gemini,34_hi_identity,female,fail,judge,"Agent used gendered self-reference correctly for a male speaker (e.g., “चाहता हूँ”, “करता हूँ”) and feminine forms for the female caller where used (e.g., “चाहती हैं”, “बता सकती हैं”). However, the agent addressed the known female caller with the masculine kinship/title “भाई”. A native speaker would say “जी”, “मैडम”, or simply omit it instead.",भाई
f97b7c6a-4868-4cbb-a330-9fbbe4ac2436,hi_airline_openai_xhigh,airline,openai,7_hi_identity,male,pass,judge,,
877691ba-c8a2-4516-9fe2-35573f1ea927,hi_airline_gemini_minimal,airline,gemini,25_hi_identity,male,pass,judge,,
69c0339c-b00f-4982-809a-13326edc44fc,hi_retail_gemini_high,retail,gemini,105_hi_identity,male,pass,judge,,
d2c95612-471e-453f-bc00-0a3fd7c11cb7,hi_retail_gemini_high,retail,gemini,68_hi_identity,male,fail,judge,"Agent uses gendered forms. Male agent self-reference “मैं सुन रहा हूँ” is correct, but the caller is known male and the agent addresses him with the feminine form “बता सकती हैं”. A native speaker would say “बता सकते हैं” with polite आप.; एजेंट ने पुरुष caller को संबोधित करते हुए स्त्रीलिंग रूप इस्तेमाल किया। स्वाभाविक/सही रूप होगा: ""क्या आप ... बता सकते हैं?""; Caller is male, but the agent used a ",बता सकती हैं
f0b41842-03ee-4e6f-996d-51ed7adbb6d4,hi_airline_gemini_minimal,airline,gemini,42_hi_identity,female,pass,judge,,
154b6756-a051-4068-94a2-a4222055b16a,hi_retail_openai_minimal,retail,openai,42_hi_identity,female,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
d90556ad-acac-41a4-a818-c770b22fa86d,hi_airline_openai_xhigh,airline,openai,2_hi_identity,male,pass,judge,,
e5480990-d354-418a-9359-b2ce0744b6c6,hi_airline_gemini_high,airline,gemini,20_hi_identity,female,pass,judge,,
1d0b12ef-4260-4afb-b588-1dc6ae3fa2f7,hi_retail_openai_minimal,retail,openai,66_hi_identity,male,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
e2f74cc3-25e6-4c2e-b9b6-02476539c787,hi_retail_gemini_high,retail,gemini,59_hi_identity,male,pass,judge,,
0322184c-505c-41b8-96b7-06739c6d6443,hi_retail_gemini_minimal,retail,gemini,23_hi_identity,female,fail,judge,"Agent used gendered verb forms. The phrase with ""आप"" uses the singular feminine future form ""सोचेगी"", which does not agree with the polite pronoun. A native speaker would say ""क्या आप थोड़ी देर में फिर सोचेंगी"" or use the polite default ""क्या आप थोड़ी देर में फिर सोचेंगे"".",आप थोड़ी देर में फिर सोचेगी
4024f900-3e2e-4479-948a-a00e70bb663b,hi_airline_gemini_high,airline,gemini,33_hi_identity,female,pass,judge,,
2a07f056-4350-4978-91d2-238c8f3c8bf6,hi_retail_openai_minimal,retail,openai,107_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
def92bed-2385-4bc3-876a-ef412942943d,hi_airline_openai_xhigh,airline,openai,36_hi_identity,male,pass,judge,,
357b2b17-2732-4a97-970a-5ab8efb63dfb,hi_retail_openai_minimal,retail,openai,14_hi_identity,female,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
432a043f-d937-4e7a-bb14-acbdcf64eea4,hi_retail_openai_minimal,retail,openai,52_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
4e774cb3-5d76-4ecf-96aa-dca78a46350b,hi_retail_openai_minimal,retail,openai,105_hi_identity,male,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
10022f73-90c2-4bb8-85be-d421bacbe777,hi_airline_gemini_minimal,airline,gemini,11_hi_identity,male,pass,judge,,
fb83b2dd-aed4-4b18-b30f-739c07611a6b,hi_retail_gemini_high,retail,gemini,8_hi_identity,female,pass,judge,,
5331fcac-80dc-4a9a-a01d-c25b83e25c01,hi_retail_openai_minimal,retail,openai,70_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
3fc2fa70-9d17-48dd-9582-3cbd96c8506c,hi_retail_gemini_high,retail,gemini,80_hi_identity,female,pass,judge,,
5d6e7f32-6357-47c1-9c41-1deab86ae94d,hi_retail_openai_minimal,retail,openai,49_hi_identity,male,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
939d3940-265f-4dd9-abda-4d093f115a54,hi_retail_gemini_high,retail,gemini,49_hi_identity,male,pass,judge,,
8f232206-333f-4616-8f1d-9afae13a33ff,hi_retail_gemini_minimal,retail,gemini,17_hi_identity,female,pass,judge,,
b1841af0-51b0-41e0-b943-8ab0953bdf60,hi_airline_gemini_high,airline,gemini,5_hi_identity,female,fail,judge,"एक आंतरिक संज्ञा-लिंग सहमति की गलती है: 'बंदिशों' स्त्रीलिंग है, इसलिए प्राकृतिक/सही वाक्यांश 'पॉलिसी की बंदिशों की वजह से' होगा। एजेंट की पुरुष-लिंग self-reference जैसे 'समझ रहा हूँ', 'दे पाऊँगा', 'कर पा रहा हूँ' सही है।",पॉलिसी के बंदिशों
70a6e231-8473-4f77-b4e3-ccb169626fcf,hi_retail_openai_minimal,retail,openai,8_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
4754dbcd-b417-43c1-a695-9f41c850e0a6,hi_retail_gemini_minimal,retail,gemini,49_hi_identity,male,fail,judge,"The agent uses a gendered adjective with polite “आप,” but it is singular masculine. With “आप,” the natural masculine polite/plural form would be “क्या आप बिल्कुल पक्के हैं...” or more naturally “क्या आपको पूरा यकीन है...”",आप बिल्कुल पक्का हैं
6a481585-6946-45f7-b566-96a0846cec9e,hi_retail_gemini_minimal,retail,gemini,107_hi_identity,female,pass,judge,,
94247ecc-d81e-4ec5-bf91-1e6348f16f97,hi_retail_openai_minimal,retail,openai,16_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
beff5190-085f-42aa-9a9d-9ec577a12417,hi_airline_openai_minimal,airline,openai,39_hi_identity,female,pass,judge,,
4ff50315-e837-4a2e-844b-885462d09f3b,hi_retail_gemini_high,retail,gemini,70_hi_identity,female,pass,judge,,
9cae860f-cd67-408f-97a7-9afdd4ac8199,hi_retail_openai_minimal,retail,openai,6_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
50caa958-6c2c-4b77-85ae-815c42948ab1,hi_airline_gemini_high,airline,gemini,24_hi_identity,female,pass,judge,,
98b1355d-7d03-471e-96c0-a0ef4d13e709,hi_retail_gemini_minimal,retail,gemini,47_hi_identity,male,pass,judge,,
6258d407-9040-4022-8e6e-e32fe9e3b53b,hi_retail_gemini_minimal,retail,gemini,66_hi_identity,male,pass,judge,,
db3c339a-4857-4add-86d8-82be75be97db,hi_retail_gemini_high,retail,gemini,13_hi_identity,female,pass,judge,,
155bc43c-a456-415f-ba1a-c4a8d5d982ef,hi_retail_gemini_high,retail,gemini,38_hi_identity,male,pass,judge,,
bbb28e56-39e6-4038-a75f-f35900527627,hi_retail_openai_minimal,retail,openai,38_hi_identity,male,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
c1d8e69c-fec8-445d-8c74-fae94ee5776f,hi_retail_openai_minimal,retail,openai,17_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
7f02c32f-be78-443d-bce7-4cd165ce86dd,hi_retail_gemini_high,retail,gemini,83_hi_identity,female,pass,judge,,
1824873e-fea9-4bc7-99cc-3add39f6b5d9,hi_retail_gemini_minimal,retail,gemini,32_hi_identity,female,pass,judge,,
cd0cb8e4-2b14-4bdd-b7dc-95c061172bef,hi_retail_openai_minimal,retail,openai,68_hi_identity,male,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
220778c8-584a-4756-ad77-65817a9a0798,hi_retail_gemini_minimal,retail,gemini,102_hi_identity,male,pass,judge,,
315e5284-28b1-4fc7-a6d8-31ade4bee281,hi_retail_gemini_high,retail,gemini,89_hi_identity,male,fail,judge,"Gendered forms are used. Most agreement is correct, including male agent self-reference ""कर सकता हूँ"" and polite masculine plural forms for the male caller. However, ""आपकी कीबोर्ड के बारे में"" has conflicting agreement around ""कीबोर्ड"": the possessive is feminine ""आपकी"" while ""के बारे में"" treats it as masculine/oblique. A natural phrasing would be ""आपके कीबोर्ड के बारे में"".",आपकी कीबोर्ड के बारे में
2c095270-e7ca-4b7e-82cd-1a50a5fb8f1c,hi_retail_gemini_minimal,retail,gemini,86_hi_identity,male,pass,judge,,
d3f367be-95ea-40d7-bdca-57113cad337c,hi_retail_gemini_high,retail,gemini,14_hi_identity,female,pass,judge,,
e6731a5a-6bd6-4178-9dac-006124a4fa04,hi_retail_openai_minimal,retail,openai,39_hi_identity,female,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
db6902e2-3056-4e67-93a9-4fcd77fbb629,hi_retail_gemini_high,retail,gemini,50_hi_identity,female,pass,judge,,
ed825ce9-2ac9-4e7a-983a-e241fd359b61,hi_retail_openai_minimal,retail,openai,30_hi_identity,female,fail,checker,gender-v3: known male agent contradicted by 'मैं … सकती हूँ',
c3934906-c760-4d56-a8c0-89efd2205f66,hi_retail_gemini_minimal,retail,gemini,25_hi_identity,female,pass,judge,,
6ee2ea4e-eb2a-41ce-a181-77519eaa5192,hi_airline_gemini_high,airline,gemini,35_hi_identity,male,pass,judge,,
533a7ef5-8242-455b-921c-0c020c8cb2d9,hi_airline_gemini_minimal,airline,gemini,43_hi_identity,male,pass,judge,,
1126d47d-ab0c-4fd0-bd36-b8c18197c645,hi_airline_openai_xhigh,airline,openai,32_hi_identity,male,fail,judge,Male agent used the feminine first-person form “बताती”. A male speaker would naturally say “धीरे-धीरे दोबारा बताता हूँ” or “बताता”.,बताती
2123d6a5-af22-4685-9113-5dc4d38e1389,hi_retail_openai_xhigh,retail,openai,26_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
a8f0afdf-c8f8-410d-9f30-e03c7e3a1781,hi_retail_gemini_minimal,retail,gemini,112_hi_identity,female,pass,judge,,
d744f9ba-2214-43ba-9636-e64e88b87a8d,hi_retail_gemini_minimal,retail,gemini,42_hi_identity,female,pass,judge,,
e7e747ef-05f9-4f08-bd98-4cd2d9e152ff,hi_airline_openai_xhigh,airline,openai,29_hi_identity,male,pass,judge,,
ff4e8ed2-ee15-4c60-96f7-28a6653ce570,hi_retail_gemini_high,retail,gemini,16_hi_identity,female,pass,judge,,
313ce651-bbc6-40a0-9c7d-02d842c0315e,hi_retail_gemini_high,retail,gemini,19_hi_identity,female,pass,judge,,
6722fc83-a5a8-4eb8-9f4e-5a0d2d9428bc,hi_airline_gemini_high,airline,gemini,22_hi_identity,male,pass,judge,,
32ec6f9b-de6d-4f7e-8d69-59d5bf13ae6a,hi_retail_openai_xhigh,retail,openai,63_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
38a1c4bd-411b-4678-bd29-3cd50a5992e8,hi_retail_openai_xhigh,retail,openai,8_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
8ebbaa1a-5fb4-45a2-9269-a3894275b7ee,hi_airline_openai_xhigh,airline,openai,15_hi_identity,male,pass,judge,,
ed671ab1-bc9a-454e-98f2-d02f0e34d9bc,hi_airline_openai_minimal,airline,openai,16_hi_identity,male,pass,judge,,
1dc1fbc6-6e0e-48a9-a1d2-993e10a6829e,hi_retail_gemini_minimal,retail,gemini,22_hi_identity,male,pass,judge,,
1eaf3c90-6c97-4d59-b482-fb6d2fd48cd4,hi_retail_openai_minimal,retail,openai,50_hi_identity,female,pass,judge,,
2721cec9-4d83-4215-94c6-4a64d01c5dbf,hi_retail_gemini_high,retail,gemini,26_hi_identity,female,pass,judge,,
7e54cfe4-c592-4147-88f2-13740a20ea56,hi_retail_gemini_minimal,retail,gemini,64_hi_identity,male,pass,judge,,
cc2c1e9f-a226-42d0-b71a-8282c8d5f492,hi_retail_gemini_high,retail,gemini,97_hi_identity,male,pass,judge,,
b2ef2f5e-3d51-4a1f-a972-1172cf76ad0e,hi_retail_gemini_minimal,retail,gemini,39_hi_identity,female,pass,judge,,
2ef316f6-03fb-4a1f-850a-907b82144b4a,hi_retail_gemini_high,retail,gemini,47_hi_identity,male,pass,judge,,
9df20512-ad18-4684-81b0-f0a77a2c12d3,hi_retail_gemini_minimal,retail,gemini,79_hi_identity,female,pass,judge,,
f3c3cbbb-0bb8-474d-8b91-77732d6f62af,hi_retail_gemini_high,retail,gemini,23_hi_identity,female,pass,judge,,
2a860518-af94-4412-b923-9d2390423cb6,hi_airline_openai_xhigh,airline,openai,33_hi_identity,female,pass,judge,,
9dc198b1-a47e-4977-b3cd-67df36f8413b,hi_airline_gemini_minimal,airline,gemini,33_hi_identity,female,pass,judge,,
6d092476-2dd1-4395-8aee-2fc9cfecb305,hi_retail_openai_minimal,retail,openai,25_hi_identity,female,pass,judge,,
51c67858-bd58-4108-9833-f0363e763e02,hi_retail_openai_minimal,retail,openai,64_hi_identity,male,pass,judge,,
bbe645f7-164c-40c3-aacb-5a09f1fc2228,hi_retail_gemini_minimal,retail,gemini,38_hi_identity,male,pass,judge,,
b91f7599-bbfd-4c25-b64d-edf1a388956d,hi_retail_gemini_minimal,retail,gemini,52_hi_identity,female,pass,judge,,
60270fea-a95b-4802-bb63-aad8d703ccd2,hi_retail_gemini_high,retail,gemini,102_hi_identity,male,pass,judge,,
87a49a27-8956-4664-a61d-514f8cbaa830,hi_airline_openai_xhigh,airline,openai,34_hi_identity,female,pass,judge,,
d4d4e9b9-50e4-4d2e-b748-6541dc4e12bd,hi_retail_gemini_high,retail,gemini,65_hi_identity,male,pass,judge,,
e608dd36-fe41-4bd0-b9ee-19d7d3daf0fd,hi_retail_gemini_high,retail,gemini,85_hi_identity,male,pass,judge,,
ca97f151-22a8-4f2e-9c28-5a7cfc447177,hi_retail_openai_minimal,retail,openai,102_hi_identity,male,pass,judge,,
26e076d2-f0a0-4e66-9079-5f4834b45e20,hi_airline_openai_minimal,airline,openai,9_hi_identity,male,pass,judge,,
4237ad36-1c7c-43de-9703-4d56808a1439,hi_retail_gemini_high,retail,gemini,30_hi_identity,female,pass,judge,,
40a32df7-e679-4688-b7de-c1e58dd22028,hi_retail_gemini_high,retail,gemini,71_hi_identity,male,pass,judge,,
b43b111c-cf8f-41e0-9739-a2b183266d8f,hi_airline_openai_xhigh,airline,openai,21_hi_identity,female,pass,judge,,
922a3812-4332-4c9d-8adc-6bc0e9a9b809,hi_retail_gemini_high,retail,gemini,112_hi_identity,female,pass,judge,,
31af2c9e-4716-42af-9ff2-bea0e1217ba0,hi_retail_gemini_minimal,retail,gemini,53_hi_identity,female,pass,judge,,
3802446c-af62-4302-91ce-e756a4423bb0,hi_retail_gemini_minimal,retail,gemini,13_hi_identity,female,pass,judge,,
d9f54b15-f90a-459b-adb7-f6c95ef5ae3d,hi_retail_openai_xhigh,retail,openai,52_hi_identity,female,fail,checker,gender-v3: spoken slash-alternative gender forms (e.g. 'रहा/रही') — the agent must commit to one form,
9101d3f6-e8bf-465c-a277-fda2ea04d1b2,hi_retail_gemini_minimal,retail,gemini,40_hi_identity,female,pass,judge,,
acd607af-1e9a-4f37-8d7e-63199a12492e,hi_retail_gemini_high,retail,gemini,21_hi_identity,male,pass,judge,,
fa26e491-7332-4f89-9440-ff901cad8d04,hi_airline_openai_xhigh,airline,openai,11_hi_identity,male,pass,judge,,
7cab2eff-f221-4acb-bf0a-26942e4700ac,hi_retail_openai_minimal,retail,openai,58_hi_identity,male,pass,judge,,
c0c31231-793a-42a1-9943-8aab88b577dc,hi_retail_gemini_minimal,retail,gemini,105_hi_identity,male,pass,judge,,
da4b0cad-93f9-4426-afe4-c26e621aa2dc,hi_retail_gemini_high,retail,gemini,17_hi_identity,female,pass,judge,,
395b5bf2-ae55-4f4e-919a-22bb04e1839c,hi_retail_gemini_high,retail,gemini,11_hi_identity,female,pass,judge,,
045a436c-f369-44cc-9d79-3a10a6599640,hi_retail_gemini_high,retail,gemini,18_hi_identity,female,pass,judge,,
3dca35a5-cf26-49f3-8831-d9b496d5f519,hi_retail_openai_xhigh,retail,openai,25_hi_identity,female,pass,judge,,
cd77afc8-2a31-4d4a-a7f1-1f6718f7e74d,hi_retail_openai_minimal,retail,openai,104_hi_identity,male,pass,judge,,
20357fbe-412f-4db3-a022-7ff954aa8660,hi_retail_gemini_minimal,retail,gemini,11_hi_identity,female,pass,judge,,
ec217a3c-fd0d-484e-bda3-434f9258a016,hi_retail_gemini_minimal,retail,gemini,68_hi_identity,male,pass,judge,,
e71dd3cd-eab2-4723-bb39-7f3ee5b7178e,hi_retail_gemini_high,retail,gemini,56_hi_identity,male,pass,judge,,
096130a4-2653-49b7-bb99-23f8116655d6,hi_retail_gemini_minimal,retail,gemini,71_hi_identity,male,fail,judge,"""बदलाव"" पुल्लिंग संज्ञा है, इसलिए उससे जुड़े possessive/adjective/verb भी पुल्लिंग बहुवचन होने चाहिए। स्वाभाविक रूप होगा: ""आपके सभी बदलाव पूरे हो गए हैं।""",आपकी सभी बदलवाव पूरी हो गई हैं
402cbabf-9fd8-42cc-a9f4-d14c5e3151b6,hi_retail_gemini_minimal,retail,gemini,65_hi_identity,male,pass,judge,,
4f3e2fb6-a9d0-4771-82f5-7bc8ce5852d9,hi_retail_openai_minimal,retail,openai,59_hi_identity,male,pass,judge,,
621dddef-7007-4c94-a559-d4d94e4c6eed,hi_retail_openai_minimal,retail,openai,32_hi_identity,female,pass,judge,,
d172a5d4-40a7-4068-8197-7652b9f3a784,hi_retail_gemini_minimal,retail,gemini,97_hi_identity,male,pass,judge,,
5938a350-94b2-46dd-90c6-86c6f4276620,hi_retail_gemini_minimal,retail,gemini,58_hi_identity,male,pass,judge,,
861b7a07-0a8a-4bae-9953-9f84298fb2ef,hi_retail_gemini_minimal,retail,gemini,59_hi_identity,male,pass,judge,,
c2d5c8a0-5d8e-4d85-87ae-831efea38120,hi_retail_openai_minimal,retail,openai,40_hi_identity,female,pass,judge,,
d125db5a-f19c-49c9-98a5-daf62dbfe213,hi_retail_openai_minimal,retail,openai,22_hi_identity,male,pass,judge,,
6ba7e100-3f87-4161-919a-31c0ff1715de,hi_airline_openai_xhigh,airline,openai,43_hi_identity,male,fail,judge,"Agent used gendered possessive/adjectival agreement. In the phrase, “booking” is treated as feminine by “वाली दूसरी,” so the possessive should also be feminine: natural phrasing would be “मैं आपकी 17 मई वाली दूसरी booking की जानकारी देख लेता हूँ...”",आपके 17 मई वाली दूसरी booking
9490e013-c64b-4fc0-a6c0-9c69cce68eea,hi_airline_openai_xhigh,airline,openai,18_hi_identity,male,fail,judge,"यहाँ 'वो' का संदर्भ 'देरी' से है, जो स्त्रीलिंग है, इसलिए क्रिया स्त्रीलिंग होनी चाहिए। स्वाभाविक रूप: 'वो उनकी प्रोसेस पर निर्भर करती है' या बेहतर 'वह उनकी प्रक्रिया पर निर्भर करती है'।",वो उनकी प्रोसेस पर निर्भर करता है
3cc9eca7-7120-4e07-896d-206853685033,hi_retail_gemini_minimal,retail,gemini,26_hi_identity,female,pass,judge,,
d728c9c3-a2d3-4df4-ad08-0f855b0b6fa7,hi_retail_gemini_high,retail,gemini,58_hi_identity,male,pass,judge,,
2858176d-e846-401d-ab06-b653a077fd69,hi_retail_openai_xhigh,retail,openai,14_hi_identity,female,pass,judge,,
a1fc8f17-fb57-4974-9a04-d12f9d9b9dd8,hi_retail_gemini_minimal,retail,gemini,19_hi_identity,female,pass,judge,,
e3da009c-0c55-4a95-aa28-7423c131ee27,hi_retail_gemini_high,retail,gemini,63_hi_identity,female,pass,judge,,
ac42c1fd-476e-4bb0-b5e0-ea39814462fd,hi_retail_gemini_high,retail,gemini,36_hi_identity,male,pass,judge,,
6a3da07c-5951-499f-a531-cfcff857860a,hi_retail_gemini_minimal,retail,gemini,18_hi_identity,female,fail,judge,"“इंस्ट्रक्शंस” plural है, इसलिए प्राकृतिक/सही वाक्य होगा: “इंस्ट्रक्शंस ... आ जाएँगी” या singular रखना हो तो “इंस्ट्रक्शन ... आ जाएगी।”","इंस्ट्रक्शंस आपके रजिस्टर्ड ईमेल एड्रेस जो आपने थोड़ी देर पहले बताया था, उसी पर आ जाएगी"
5f3bd430-17f6-4db5-9c6c-2613c81e85c7,hi_retail_openai_xhigh,retail,openai,107_hi_identity,female,pass,judge,,
8bcc525d-f99f-490d-89e4-07f65d35416f,hi_retail_openai_xhigh,retail,openai,50_hi_identity,female,pass,judge,,
21324d12-d88c-44b4-979d-fcd64d887d55,hi_airline_openai_minimal,airline,openai,35_hi_identity,male,pass,judge,,
1631b445-a00f-4c8e-8207-aa77928c469b,hi_retail_gemini_minimal,retail,gemini,85_hi_identity,male,pass,judge,,
68b6f59c-946f-4def-a926-6f75cd167982,hi_retail_gemini_high,retail,gemini,64_hi_identity,male,pass,judge,,
6498558c-4baf-48d5-9fd5-ea78cb039e67,hi_retail_openai_xhigh,retail,openai,59_hi_identity,male,pass,judge,,
b41705c0-77e4-4583-977a-4f98599f5e21,hi_retail_openai_xhigh,retail,openai,102_hi_identity,male,pass,judge,,
ec2c42ab-201a-4715-b2f7-30d694c4f8e4,hi_airline_openai_xhigh,airline,openai,22_hi_identity,male,pass,judge,,
4fe66375-e9cd-49a7-a53f-d4a4228b3773,hi_airline_gemini_high,airline,gemini,14_hi_identity,male,pass,judge,,
ece442cc-0385-4343-a65d-46875de4e63c,hi_retail_openai_xhigh,retail,openai,66_hi_identity,male,pass,judge,,
ddc65904-fc8c-4ca3-8ca5-6c7b0e10be11,hi_retail_openai_xhigh,retail,openai,32_hi_identity,female,pass,judge,,
8664dc4f-f2b2-4d2d-85e3-27d5e7e07bfb,hi_retail_gemini_minimal,retail,gemini,78_hi_identity,female,pass,judge,,
00b957f7-d58a-4dc3-b6e0-182f294efb4d,hi_retail_gemini_minimal,retail,gemini,63_hi_identity,female,pass,judge,,
6bae1591-bd24-406e-ab1d-1abae5f930ef,hi_retail_gemini_minimal,retail,gemini,36_hi_identity,male,pass,judge,,
c1b47987-6dd5-4328-826c-e4af2eafe043,hi_retail_openai_xhigh,retail,openai,104_hi_identity,male,pass,judge,,
7824e2b2-c385-4c8d-bfd7-5d4a90cf16ab,hi_retail_openai_xhigh,retail,openai,56_hi_identity,male,pass,judge,,
c2b94f4c-ff25-4125-b6ef-22ba95f61633,hi_retail_openai_xhigh,retail,openai,79_hi_identity,female,pass,judge,,
3f79113a-0b68-42b3-a5f2-29d805b0fe29,hi_retail_openai_xhigh,retail,openai,97_hi_identity,male,pass,judge,,
7f767713-773f-458c-977a-3d197487ed96,hi_airline_openai_minimal,airline,openai,12_hi_identity,female,pass,judge,,
152f3d5b-c19d-41d7-bde6-ff58ee327fa3,hi_retail_gemini_high,retail,gemini,42_hi_identity,female,fail,judge,"Agent gender is male, but the agent used a feminine first-person form. A male speaker should say “आगे बढ़ सकूँगा” instead of “आगे बढ़ सकूँगी”.; Agent gender is male, but the agent used feminine first-person self-reference. A male speaker should say ""जा रहा हूँ"" instead of ""जा रही हूँ""; later ""करूँगी"" should be ""करूँगा"". The caller-address form ""पुष्टि करती हैं"" is acceptable for a female caller.; Ag",आगे बढ़ सकूँगी
b0252b90-047a-4755-9c0b-fff306246ea9,hi_retail_openai_minimal,retail,openai,97_hi_identity,male,pass,judge,,
18348032-360e-43be-9d0b-ef4d77d2253e,hi_retail_openai_minimal,retail,openai,26_hi_identity,female,pass,judge,,
35f9d1bb-c966-4004-8657-1a792bb5185f,hi_retail_gemini_minimal,retail,gemini,83_hi_identity,female,fail,judge,"The phrase has internal agreement problems: with plural ""चार ऑर्डर्स"", a native speaker would say ""यहाँ आपके चार ऑर्डर्स दिख रहे हैं"" or ""मुझे यहाँ आपके चार ऑर्डर्स दिख रहे हैं"", not the singular/incorrect ""दिखा रहा है"".",यहाँ आपके चार ऑर्डर्स दिखा रहा है
6e56111b-9a0a-4120-8c5b-b67f4aa4fd91,hi_airline_openai_minimal,airline,openai,24_hi_identity,female,pass,judge,,
58f2ed65-c9b6-4c02-a2ac-bd5788d978fa,hi_retail_openai_xhigh,retail,openai,68_hi_identity,male,pass,judge,,
fc186c31-9443-4151-a59d-109cf09595e1,hi_retail_gemini_minimal,retail,gemini,8_hi_identity,female,pass,judge,,
